timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
12326171;Huimin;PAUSED;0;rest;1;-1;-3;-5;-4;-1;0;-2;-1
12326171;Huimin;PAUSED;0;rest;1;-3;-2;11;1;-2;-2;0;0
12332031;Huimin;PAUSED;0;rest;2;0;-3;-22;-6;-1;-2;-2;0
12332031;Huimin;PAUSED;0;rest;2;0;2;19;0;-1;0;1;0
12343750;Huimin;PAUSED;0;rest;3;0;-2;-15;-4;-1;-1;0;-1
12343750;Huimin;PAUSED;0;rest;3;-2;0;18;4;-2;-1;-2;0
12350585;Huimin;PAUSED;0;rest;0;-2;-3;-21;-5;-3;-2;-1;-2
12350585;Huimin;PAUSED;0;rest;0;-1;-1;-7;-2;-3;-2;-1;0
12362304;Huimin;PAUSED;0;rest;1;-2;-6;-12;-5;0;-2;0;-2
12362304;Huimin;PAUSED;0;rest;1;1;0;-35;-6;-1;-1;-2;-1
12369140;Huimin;PAUSED;0;rest;2;1;3;32;11;1;-2;0;0
12369140;Huimin;PAUSED;0;rest;2;0;0;0;-2;0;0;-1;-2
12390625;Huimin;PAUSED;0;rest;3;-4;-1;2;-1;-3;0;-2;-2
12390625;Huimin;PAUSED;0;rest;3;-2;-2;-4;-3;-1;0;-1;-2
12396484;Huimin;PAUSED;0;rest;0;0;-1;-8;-1;-2;-1;-3;-1
12396484;Huimin;PAUSED;0;rest;0;-2;-3;-8;-3;-1;1;0;-2
12409179;Huimin;PAUSED;0;rest;1;-3;-2;-4;1;-2;-2;-3;-2
12409179;Huimin;PAUSED;0;rest;1;1;-1;7;-2;-1;-1;-1;-1
12416015;Huimin;PAUSED;0;rest;2;0;0;0;-3;-3;-1;-1;-2
12416015;Huimin;PAUSED;0;rest;2;0;-2;1;2;0;0;0;0
12426757;Huimin;PAUSED;0;rest;3;-1;-1;-2;-3;-2;0;-1;1
12426757;Huimin;PAUSED;0;rest;3;-4;-1;10;4;0;-1;-1;-1
12433593;Huimin;PAUSED;0;rest;0;1;2;-5;-6;-2;0;0;-2
12433593;Huimin;PAUSED;0;rest;0;-1;-2;-23;-6;-2;-1;0;-1
12446289;Huimin;PAUSED;0;rest;1;1;3;35;10;1;0;0;-1
12446289;Huimin;PAUSED;0;rest;1;1;1;16;3;1;0;-1;0
